Teilnehmer;Anmeldeart_A;Verfahren;Bezugsnummer/LRN;Anlagedatum;Zeit;Registrienummer/MRN;Weitere Reg.Nr.;EDIFNR;Versender EORI;Versender Name;Versender Ländercode;Empfänger EORI;Empfänger Name;Empfänger Ländercode;Anmelder EORI;Anmelder Name;Anmelder Ländercode;ZollRechtlicherStatus;Liefercode;Lieferort;Lieferkey;Geschäftsart;Rechnungsbetrag;Rechnungswährung;Rechnungskurs;Addressierte Zollstelle;Aufschubart;AufschubHZAZoll;AufschubkontoZoll;AufschubTextZoll;AufschubEORIZoll;AufschubKennzeichenEigenZoll;AufschubArtEust;AufschubHZAEust;AufschubKontoEusT;AufschubTextEust;AufschubEORIEust;AufschubKennzeichenEigenEust;Container;PositionNo;Positionen;Vorraussichtliche Zollabgabe;Vorraussichtliche Zollsatzabgabe;Vorraussichtliche Eustabgabe;Vorraussichtliche Eustsatzabgabe;AbgabeZoll;AbgabeZollsatz;AbgabeEust;AbgabeEustsatz;Status Steuerbescheid;ArtikelCode;Warentarifnummer;Warenzusatz1;Warenzusatz2;Warenbezeichnung;Verfahren;EU Code;Artikelpreis;Ursprung;Präferenzursprungsland;Beguenstigung;Rohmasse;Rohmasseeinheit;Eigenmasse;Eigenmasseeinheit;Positionszusatz;Aussenhandelstatistische Menge;AnzahlPackstücke;Packstückart;Packstückbezeichnung;Zusätzliche angaben;SonderAbgabeZoll;SonderAbgabeEust;AbgabeZusatzzölle;AbgabeAntidumping;Verbrauchssteuern;DV1Rechnungsbetrag;DV1Rechnugnswährung;DV1UmgerechnerterRechnungsbetrag;DV1UmrechnungsWährung;DV1Versicherung;DV1Versicherungswährung;DV1Luftfrachtkosten;DV1Luftfrachtkostenwährung;DV1Frachtkosten;DV1Frachtkostenwährung;DV1Materialien;DV1MaterialienWährung;Abflughafen Code;Abflughafen Text;Vorpapiere Registriernummer
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;25;31;13,62;2,7;99,21;19;13,62;2,7;99,21;19;5;357.023-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2VA, Artikel: 357.023-021, P/O: 5700100526;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;538,00;Taiwan;;100;;;13,000000;KGM;;;0;;;;;;;;;538,00;USD;493,71;EUR;0,05;USD;;;10,69;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;24;31;13,40;2,7;97,57;19;13,40;2,7;97,57;19;5;357.023-001;85122000900;;;hier: Leuchten für Kraftfahrzeuge, BLPO MD9-36V 2BE, Artikel: 357.023-001, P/O: 5700100524;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;529,50;Taiwan;;100;;;12,500000;KGM;;;0;;;;;;;;;529,50;USD;485,91;EUR;0,04;USD;;;10,27;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;23;31;13,40;2,7;97,57;19;13,40;2,7;97,57;19;5;357.023-001;85122000900;;;hier: Leuchten für Kraftfahrzeuge, BLPO MD9-36V 2BE, Artikel: 357.023-001, P/O: 5700100524;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;529,50;Taiwan;;100;;;12,500000;KGM;;;0;;;;;;;;;529,50;USD;485,91;EUR;0,04;USD;;;10,27;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;22;31;13,40;2,7;97,57;19;13,40;2,7;97,57;19;5;357.023-001;85122000900;;;hier: Leuchten für Kraftfahrzeuge, BLPO MD9-36V 2BE, Artikel: 357.023-001, P/O: 5700100524;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;529,50;Taiwan;;100;;;12,500000;KGM;;;0;;;;;;;;;529,50;USD;485,91;EUR;0,04;USD;;;10,27;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;21;31;12,98;2,7;94,59;19;12,98;2,7;94,59;19;5;357.019-001;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SRBBLZR MD9-36V 2VP, Artikel: 357.019-001, P/O: 5700100520;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;512,00;Taiwan;;100;;;13,200000;KGM;;;0;;;;;;;;;512,00;USD;469,85;EUR;0,05;USD;;;10,85;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;20;31;19,97;2,7;148,05;19;19,97;2,7;148,05;19;5;357.014-001;85122000900;;;hier: Leuchten für Kraftfahrzeuge, Artikel: 357.014-001, P/O: 5700100519;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;750,00;Taiwan;;100;;;62,400000;KGM;;;0;;;;;;;;;750,00;USD;688,26;EUR;0,22;USD;;;51,29;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;19;31;12,17;2,7;89,70;19;12,17;2,7;89,70;19;5;357.012-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464,00;Taiwan;;100;;;30,000000;KGM;;;0;;;;;;;;;464,00;USD;425,81;EUR;0,11;USD;;;24,66;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;18;31;12,17;2,7;89,70;19;12,17;2,7;89,70;19;5;357.012-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464,00;Taiwan;;100;;;30,000000;KGM;;;0;;;;;;;;;464,00;USD;425,81;EUR;0,11;USD;;;24,66;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;17;31;12,17;2,7;89,70;19;12,17;2,7;89,70;19;5;357.012-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464,00;Taiwan;;100;;;30,000000;KGM;;;0;;;;;;;;;464,00;USD;425,81;EUR;0,11;USD;;;24,66;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;16;31;12,17;2,7;89,70;19;12,17;2,7;89,70;19;5;357.012-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464,00;Taiwan;;100;;;30,000000;KGM;;;0;;;;;;;;;464,00;USD;425,81;EUR;0,11;USD;;;24,66;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;15;31;12,17;2,7;89,70;19;12,17;2,7;89,70;19;5;357.012-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464,00;Taiwan;;100;;;30,000000;KGM;;;0;;;;;;;;;464,00;USD;425,81;EUR;0,11;USD;;;24,66;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;14;31;12,17;2,7;89,70;19;12,17;2,7;89,70;19;5;357.012-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464,00;Taiwan;;100;;;30,000000;KGM;;;0;;;;;;;;;464,00;USD;425,81;EUR;0,11;USD;;;24,66;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;13;31;12,17;2,7;89,70;19;12,17;2,7;89,70;19;5;357.012-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464,00;Taiwan;;100;;;30,000000;KGM;;;0;;;;;;;;;464,00;USD;425,81;EUR;0,11;USD;;;24,66;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;12;31;13,62;2,7;99,21;19;13,62;2,7;99,21;19;5;357.023-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2VA, Artikel: 357.023-021, P/O: 5700100526;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;538,00;Taiwan;;100;;;13,000000;KGM;;;0;;;;;;;;;538,00;USD;493,71;EUR;0,05;USD;;;10,69;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;11;31;13,62;2,7;99,21;19;13,62;2,7;99,21;19;5;357.023-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2VA, Artikel: 357.023-021, P/O: 5700100526;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;538,00;Taiwan;;100;;;13,000000;KGM;;;0;;;;;;;;;538,00;USD;493,71;EUR;0,05;USD;;;10,69;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;10;31;13,62;2,7;99,21;19;13,62;2,7;99,21;19;5;357.023-021;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2VA, Artikel: 357.023-021, P/O: 5700100526;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;538,00;Taiwan;;100;;;13,000000;KGM;;;0;;;;;;;;;538,00;USD;493,71;EUR;0,05;USD;;;10,69;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;9;31;52,25;2,7;382,33;19;52,25;2,7;382,33;19;5;357.008-011;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SMLR MD9-36V 2PS, Artikel: 357.008-011, P/O: 5700100502;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;2037,60;Taiwan;;100;;;79,200000;KGM;;;0;;;;;;;;;2037,60;USD;1869,87;EUR;0,28;USD;;;65,10;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;8;31;13,40;2,7;97,57;19;13,40;2,7;97,57;19;5;357.023-001;85122000900;;;hier: Leuchten für Kraftfahrzeuge, BLPO MD9-36V 2BE, Artikel: 357.023-001, P/O: 5700100524;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;529,50;Taiwan;;100;;;12,500000;KGM;;;0;;;;;;;;;529,50;USD;485,91;EUR;0,04;USD;;;10,27;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;7;31;10,84;2,7;79,41;19;10,84;2,7;79,41;19;5;357.024-001;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2DS, Artikel: 357.024-001, P/O: 5700100527;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;420,96;Taiwan;;100;;;18,300000;KGM;;;0;;;;;;;;;420,96;USD;386,31;EUR;0,06;USD;;;15,04;EUR;;;;;
ZOCE;EZA;IMDC;STPE0538136-HELLA;07.04.2025;12:40;25DE4851DCA00VC4R8;ATC400371670420254851;CUSTAX48510000831335601080425005647;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;21190,47;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;020123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;030441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;6;31;14,90;2,7;108,40;19;14,90;2,7;108,40;19;5;357.023-011;85122000900;;;hier: Leuchten für Kraftfahrzeuge, SRBBLK MD9-36V 2VB, Artikel: 357.023-011, P/O: 5700100525;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;590,00;Taiwan;;100;;;12,500000;KGM;;;0;;;;;;;;;590,00;USD;541,43;EUR;0,04;USD;;;10,27;EUR;;;;;
