Teilnehmer;Anmeldeart_A;Verfahren;Bezugsnummer/LRN;Anlagedatum;Zeit;Zeitpunkt der letzten CUSTAX;Überlassungsdatum;Annahmedatum;Registriernummer/MRN;Weitere Reg.Nr.;EDIFNR;Versendungsland;Art der Vertretung;Vertreter des Anmelders;Vertreter AE EORI;AE Name;Versender CZ EORI;CZ Code;CZ Name;CZ Ländercode;Empfänger CN EORI;CN Code;CN Name;CN Ländercode;Anmelder DT EORI;DT Code;DT Name;DT Ländercode;UstID-DT;Käufer BY Name;BY EORI;Verkäufer SL Name;SL EORI;ZollRechtlicherStatus;Bewilligungsnummer;Gesamtgewicht;Vorst. Abzug;Liefercode;Lieferort;Lieferkey;Geschäftsart;Rechnungsbetrag;Rechnungswährung;Rechnungskurs;Zollstelle;Aufschubart;HZAZoll;KontoZoll;TextZoll;EORIZoll;KennzeichenEigenZoll;ArtEust;HZAEust;KontoEusT;TextEust;EORIEust;KennzeichenEigenEust;Container;Unterlagenzeile;Unterlagenbereich;Unterlagenart;Unterlagennummer;Unterlagendatum;PositionNo;Positionen;Vorausstl. Zollabgabe;Vorausstl. Zollsatzabgabe;Vorausstl. Eustabgabe;Vorausstl. Eustsatzabgabe;Zollwert;AbgabeZoll;AbgabeZollsatz;Eustwert;AbgabeEust;AbgabeEustsatz;AbgabeAntidumping;AbgabeAntidumpingSatz;Status Steuerbescheid;ArtikelCode;Warentarifnummer;Warenzusatz1;Warenzusatz2;Warenbezeichnung;Verfahren;EU Code;Artikelpreis;Statistischerwert;Eust manuell;Ursprung;Präferenzursprungsland;Beguenstigung;Rohmasse;Rohmasseeinheit;Eigenmasse;Eigenmasseeinheit;Positionszusatz;Aussenhandelstatistische Menge;Maßeinheit;AnzahlPackstücke;Packstückart;Packstückbezeichnung;Zusätzliche angaben;SonderAbgabeZoll;SonderAbgabeEust;AbgabeZusatzzölle;SonderAbgabeAntidumping;Verbrauchssteuern;Positionsunterlagenzeile;Unterlagenbereich;Unterlagenart;Unterlagennummer;Unterlagendatum;Nettokurs EAB;DV1Rechnungsbetrag;Währung;DV1UmgerechnerterRechnungsbetrag;Währung;DV1Versicherung;Währung;DV1Luftfrachtkosten;Währung;DV1Frachtkosten;Währung;DV1Materialien;Währung;DV1Provisionen;Währung;Abflughafen Code;Abflughafen Text;Vorpapierart;Vorpapiere Reg.nummer;BEAnteil SumA;BEAnteil ZL;BEAnteil AV;UST-ID Einführer;UST-ID Erwerber;UST-ID Fiskalvertreter;Shipmentnummer;Importstatus;DV1 Nettopreis Kurs; DV1 Luftfrachtkosten LK;DV1 LK Waehrung;DV1 LK prozent.Anteil;DV1 LK Kurs;DV1 Bef.kosten bis Ort des Verbringens;DV1 Befoerderungswaehrung;DV1 Befoerderungskurs;DV1 Lade/Behandlungskosten;DV1 Ladekostenwaehrung;DV1 Versicherungskosten;DV1 Versicherungskostenwaehrung;DV1 Versicherung prozent.Anteil;DV1 Befoerderungskosten nach Ankunft;DV1 Befoerderungskosten n.A. Waehrung;DV1 Befoerderungskosten n.A. Kurs;DV1 Andere Zahlungen;DV1 Andere Zahlungenwaehrung
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;6;13;0;0;67,94;19;347,5;0;0;357,6;67,94;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A10X25 DIN 46211 8KW, Artikel: 177.784-412, P/O: 4502960627 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;401,08;348;;Taiwan;;100;;;17,2;KGM;;;;;;;;;;;;;0;4;7HHF;TPE071460;17.07.2025;1,1651;401,08;USD;344,25;EUR;0,07;USD;;;3,19;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;3,19;EUR;1;;;0,07;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;6;13;0;0;67,94;19;347,5;0;0;357,6;67,94;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A10X25 DIN 46211 8KW, Artikel: 177.784-412, P/O: 4502960627 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;401,08;348;;Taiwan;;100;;;17,2;KGM;;;;;;;;;;;;;1;4;N380;1140708;08.07.2025;1,1651;401,08;USD;344,25;EUR;0,07;USD;;;3,19;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;3,19;EUR;1;;;0,07;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;7;13;0;0;83,81;19;428,04;0;0;441,08;83,81;19;;;5;177.784-212;85369010000;;;hier: 500 Stk Kabelstecker A10X50 DIN 46211 8KW, Artikel: 177.784-602, P/O: 4502960627 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;493,8;428;;Taiwan;;100;;;22,2;KGM;;;;;;;;;;;;;0;4;7HHF;TPE071460;17.07.2025;1,1651;493,8;USD;423,83;EUR;0,1;USD;;;4,12;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,12;EUR;1;;;0,1;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;7;13;0;0;83,81;19;428,04;0;0;441,08;83,81;19;;;5;177.784-212;85369010000;;;hier: 500 Stk Kabelstecker A10X50 DIN 46211 8KW, Artikel: 177.784-602, P/O: 4502960627 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;493,8;428;;Taiwan;;100;;;22,2;KGM;;;;;;;;;;;;;1;4;N380;1140708;08.07.2025;1,1651;493,8;USD;423,83;EUR;0,1;USD;;;4,12;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,12;EUR;1;;;0,1;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;8;13;0;0;101,37;19;519,16;0;0;533,55;101,37;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A8X35 DIN 46211 8KW, Artikel: 177.784-502, P/O: 4502962500 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;599,47;519;;Taiwan;;100;;;24,5;KGM;;;;;;;;;;;;;0;4;7HHF;TPE071460;17.07.2025;1,1651;599,47;USD;514,52;EUR;0,11;USD;;;4,55;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,55;EUR;1;;;0,11;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;8;13;0;0;101,37;19;519,16;0;0;533,55;101,37;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A8X35 DIN 46211 8KW, Artikel: 177.784-502, P/O: 4502962500 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;599,47;519;;Taiwan;;100;;;24,5;KGM;;;;;;;;;;;;;1;4;N380;1140708;08.07.2025;1,1651;599,47;USD;514,52;EUR;0,11;USD;;;4,55;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,55;EUR;1;;;0,11;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;10;13;0;0;70,57;19;361,13;0;0;371,41;70,57;19;;;5;177.784-212;85369010000;;;hier: 2500 Stk Kabelstecker A8X10 DIN 46211 8KW, Artikel: 177.784-212, P/O: 4502964753 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;416,88;361;;Taiwan;;100;;;17,5;KGM;;;;;;;;;;;;;0;4;7HHF;TPE071460;17.07.2025;1,1651;416,88;USD;357,81;EUR;0,08;USD;;;3,25;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;3,25;EUR;1;;;0,08;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;10;13;0;0;70,57;19;361,13;0;0;371,41;70,57;19;;;5;177.784-212;85369010000;;;hier: 2500 Stk Kabelstecker A8X10 DIN 46211 8KW, Artikel: 177.784-212, P/O: 4502964753 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;416,88;361;;Taiwan;;100;;;17,5;KGM;;;;;;;;;;;;;1;4;N380;1140708;08.07.2025;1,1651;416,88;USD;357,81;EUR;0,08;USD;;;3,25;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;3,25;EUR;1;;;0,08;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;11;13;0;0;88,78;19;453,76;0;0;467,27;88,78;19;;;5;177.784-212;85369010000;;;hier: 500 Stk Kabelstecker A12X50 DIN 46211 8KW, Artikel: 177.784-612, P/O: 4502964753 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;523,6;454;;Taiwan;;100;;;23;KGM;;;;;;;;;;;;;0;4;7HHF;TPE071460;17.07.2025;1,1651;523,6;USD;449,4;EUR;0,1;USD;;;4,27;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,27;EUR;1;;;0,1;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;11;13;0;0;88,78;19;453,76;0;0;467,27;88,78;19;;;5;177.784-212;85369010000;;;hier: 500 Stk Kabelstecker A12X50 DIN 46211 8KW, Artikel: 177.784-612, P/O: 4502964753 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;523,6;454;;Taiwan;;100;;;23;KGM;;;;;;;;;;;;;1;4;N380;1140708;08.07.2025;1,1651;523,6;USD;449,4;EUR;0,1;USD;;;4,27;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,27;EUR;1;;;0,1;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;12;13;0;0;106,52;19;545,12;0;0;560,62;106,52;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A10X35 DIN 46211 8KW, Artikel: 177.784-512, P/O: 4502966277 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;629,31;545;;Taiwan;;100;;;26,4;KGM;;;;;;;;;;;;;0;4;7HHF;TPE071460;17.07.2025;1,1651;629,31;USD;540,13;EUR;0,11;USD;;;4,9;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,9;EUR;1;;;0,11;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;12;13;0;0;106,52;19;545,12;0;0;560,62;106,52;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A10X35 DIN 46211 8KW, Artikel: 177.784-512, P/O: 4502966277 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;629,31;545;;Taiwan;;100;;;26,4;KGM;;;;;;;;;;;;;1;4;N380;1140708;08.07.2025;1,1651;629,31;USD;540,13;EUR;0,11;USD;;;4,9;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;4,9;EUR;1;;;0,11;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;13;13;0;0;239,32;19;1226,71;0;0;1259,59;239,32;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A10X70 DIN 46211 8KW, Artikel: 177.784-702, P/O: 4502966277 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;1416,9;1227;;Taiwan;;100;;;56;KGM;;;;;;;;;;;;;0;4;7HHF;TPE071460;17.07.2025;1,1651;1416,9;USD;1216,12;EUR;0,23;USD;;;10,39;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;10,39;EUR;1;;;0,23;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571460-HELLA;17.09.2025;15:13;23.09.2025 09:32;23.09.2025;23.09.2025;25DE4851ICA02YKWR9;ATC401268970920254851;CUSTAX48510000867376792230925093224;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;TUNG CHI;Tung Chi Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Tung Chi Co., Ltd.;;IM;;290,5;J;FOB;Taoyuan;1;11;7413,82;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;13;13;0;0;239,32;19;1226,71;0;0;1259,59;239,32;19;;;5;177.784-212;85369010000;;;hier: 1000 Stk Kabelstecker A10X70 DIN 46211 8KW, Artikel: 177.784-702, P/O: 4502966277 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;1416,9;1227;;Taiwan;;100;;;56;KGM;;;;;;;;;;;;;1;4;N380;1140708;08.07.2025;1,1651;1416,9;USD;1216,12;EUR;0,23;USD;;;10,39;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 12;;;;;;;;1,1651;;;;;10,39;EUR;1;;;0,23;USD;;;;;;
ZOCE;EZA;IMDC;STPE0571470-HELLA;17.09.2025;14:56;23.09.2025 09:33;23.09.2025;23.09.2025;25DE4851ICA02YL2R8;ATC401269030920254851;CUSTAX48510000867377299230925093342;TW;1 - Vertretung im Namen und für Rechnung eines Anderen (direkte Vertretung);1;DE2329875;DSV Air & Sea Germany GmbH;;SHIN YUH;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;HELLA LIPPSTADT;Hella GmbH & Co. KGaA;DE;;;;;;Hella GmbH & Co. KGaA;DE2393166;Shin Yuh Cherng Indsutrial Co., Ltd.;;IM;;461,2;J;EXW;TAINAN;1;11;6579,51;USD;1,1651;DE004851 -- Hamburg;A0000;MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;B0000;MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;;;;;;2;14;11,6;2,7;87,16;19;429,57;11,6;2,7;458,73;87,16;19;;;5;357.010-021;85122000900;;;hier: 400 Stk. Heckeuchten PO MD12 2PG für Kraftfahrzeuge, Artikel: 357.010-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464;430;;China;;100;;;30;KGM;;;;;;;;;;;;;0;4;7HHF;TPE0571470;17.07.2025;1,1651;464;USD;398,25;EUR;0,08;USD;;;11,9;EUR;;;;;;;ATNEU;; 25DE4851I0001IJ9U8 - POS 3;;;;;;;;1,1651;;;;;11,9;EUR;1;19,35;EUR;0,08;USD;;;;;;
