Teilnehmer;Anmeldeart_A;Verfahren;Bezugsnummer/LRN;Anlagedatum;Zeit;Registrienummer/MRN;Weitere Reg.Nr.;EDIFNR;Versender EORI;Versender Name;Versender Ländercode;Empfänger EORI;Empfänger Name;Empfänger Ländercode;Anmelder EORI;Anmelder Name;Anmelder Ländercode;ZollRechtlicherStatus;Liefercode;Lieferort;Lieferkey;Geschäftsart;Rechnungsbetrag;Rechnungswährung;Rechnungskurs;Addressierte Zollstelle;Aufschubart;AufschubHZAZoll;AufschubkontoZoll;AufschubTextZoll;AufschubEORIZoll;AufschubKennzeichenEigenZoll;AufschubArtEust;AufschubHZAEust;AufschubKontoEusT;AufschubTextEust;AufschubEORIEust;AufschubKennzeichenEigenEust;Container;PositionNo;Positionen;Vorraussichtliche Zollabgabe;Vorraussichtliche Zollsatzabgabe;Vorraussichtliche Eustabgabe;Vorraussichtliche Eustsatzabgabe;AbgabeZoll;AbgabeZollsatz;AbgabeEust;AbgabeEustsatz;Status Steuerbescheid;ArtikelCode;Warentarifnummer;Warenzusatz1;Warenzusatz2;Warenbezeichnung;Verfahren;EU Code;Artikelpreis;Ursprung;Präferenzursprungsland;Beguenstigung;Rohmasse;Rohmasseeinheit;Eigenmasse;Eigenmasseeinheit;Positionszusatz;Aussenhandelstatistische Menge;AnzahlPackstücke;Packstückart;Packstückbezeichnung;Zusätzliche angaben;SonderAbgabeZoll;SonderAbgabeEust;AbgabeZusatzzölle;AbgabeAntidumping;Verbrauchssteuern;DV1Rechnungsbetrag;DV1Rechnugnswährung;DV1UmgerechnerterRechnungsbetrag;DV1UmrechnungsWährung;DV1Versicherung;DV1Versicherungswährung;DV1Luftfrachtkosten;DV1Luftfrachtkostenwährung;DV1Frachtkosten;DV1Frachtkostenwährung;DV1Materialien;DV1MaterialienWährung;Abflughafen Code;Abflughafen Text;Vorpapiere Registriernummer
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;8;19;0;0;114,37;19;0;0;114,37;19;5;;90262020000;;;hier: 50 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-171, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;598,5;Taiwan;;100;;;2;KGM;;50;0;;;;;;;;;598,5;EUR;598,5;EUR;0,09;EUR;;;1,28;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;7;19;0;0;571,84;19;0;0;571,84;19;5;;90262020000;;;hier: 250 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-191, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;2992,5;Taiwan;;100;;;10;KGM;;250;0;;;;;;;;;2992,5;EUR;2992,5;EUR;0,44;EUR;;;6,38;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;6;19;0;0;114,37;19;0;0;114,37;19;5;;90262020000;;;hier: 50 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-291, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;598,5;Taiwan;;100;;;2;KGM;;50;0;;;;;;;;;598,5;EUR;598,5;EUR;0,09;EUR;;;1,28;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;5;19;0;0;343,11;19;0;0;343,11;19;5;;90262020000;;;hier: 150 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-181, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1795,5;Taiwan;;100;;;6;KGM;;150;0;;;;;;;;;1795,5;EUR;1795,5;EUR;0,27;EUR;;;3,83;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;4;19;0;0;114,37;19;0;0;114,37;19;5;;90262020000;;;hier: 50 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-321, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;598,5;Taiwan;;100;;;2;KGM;;50;0;;;;;;;;;598,5;EUR;598,5;EUR;0,09;EUR;;;1,28;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;3;19;0;0;707,47;19;0;0;707,47;19;5;;90262020000;;;hier: 400 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-461, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;3696;Taiwan;;100;;;16;KGM;;400;0;;;;;;;;;3696;EUR;3696;EUR;0,71;EUR;;;10,21;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;2;19;0;0;743,95;19;0;0;743,95;19;5;;90262020000;;;hier: 400 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-471, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;3888;Taiwan;;100;;;16;KGM;;400;0;;;;;;;;;3888;EUR;3888;EUR;0,71;EUR;;;10,21;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534872-HELLA;10.03.2025;13:05;25DE4851CCA037XBR7;ATC401383280320254851;CUSTAX48510000824847388110325031032;;Orange Electronic Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;42739;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);;;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;1;19;0;0;371,97;19;0;0;371,97;19;5;;90262020000;;;hier: 200 Stk. Reifendrucksensor für KFZ, Artikel: 358.139-481, P/O: 4502933024;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;;1944;Taiwan;;100;;;8;KGM;;258;55;CT;Adresse;;;;;;;1944;EUR;1944;EUR;0,36;EUR;;;5,1;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534886-HELLA;10.03.2025;13:25;25DE4851CCA037X9R0;ATC401383260320254851;CUSTAX48510000824848449110325032109;;Microlight Auto Parts MFG Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;16906,56;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;2;2;374,67;2,7;2733,03;19;374,67;2,7;2733,03;19;5;010.458-771;85122000900;;;hier: 192 Set Leuchte für KFZ T PO MD12/24 (8ER) GN 2PT, Artikel: 010.458-771, P/O: 5700104276;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;13724,16;Taiwan;;100;;;196,8;KGM;;;4;PX;Adresse;;;;;;;13724,16;EUR;13724,16;EUR;2,26;EUR;;;150,15;EUR;;;;;
ZOCE;EZA;IMDC;STPE0534886-HELLA;10.03.2025;13:25;25DE4851CCA037X9R0;ATC401383260320254851;CUSTAX48510000824848449110325032109;;Microlight Auto Parts MFG Co. Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Taoyuan;1;11;16906,56;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;1;2;86,59;2,7;629,87;19;86,59;2,7;629,87;19;5;177.696-701;85122000900;;;hier: 96 Set Leuchte für KFZ M126 5DRL , Artikel: 177.696-701, P/O: 5700104269;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3182,4;Taiwan;;100;;;31,8;KGM;;;4;PX;Adresse;;;;;;;3182,4;EUR;3182,4;EUR;0,36;EUR;;;24,26;EUR;;;;;
ZOCE;EZA;IPDC;SSEL0467954-TRLU-HELLA;10.03.2025;14:35;25DE4851CCA04IULR0;ATC401945820320254851;CUSTAX48510000825655780140325090633;;DH Lighting Co. Ltd.;CN;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Busan;1;11;84191,9;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; TRLU9683369;4;4;92,91;2,7;680,92;19;92,91;2,7;680,92;19;5;007.157-121;85392130000;;;hier: 7400 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H7-12V55W STANDARD   8GH, Artikel: 007.157-121, P/O: 4502928269 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;3344,8;Südkorea (Republik Korea);;100;;;88,8;KGM;;7400;0;;;;;;;;;3344,8;EUR;3344,8;EUR;0,54;EUR;;;95,71;EUR;;;;;
ZOCE;EZA;IPDC;SSEL0467954-TRLU-HELLA;10.03.2025;14:35;25DE4851CCA04IULR0;ATC401945820320254851;CUSTAX48510000825655780140325090633;;DH Lighting Co. Ltd.;CN;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Busan;1;11;84191,9;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; TRLU9683369;3;4;2121,83;2,7;15550,71;19;2121,83;2,7;15550,71;19;5;007.157-121;85392130000;;;hier: 169000 Stk. Wolfram-Halogen-Glühlampen für Kraftfahrzeuge ECE-R 37-H7-12V55W STANDARD   8GH, Artikel: 007.157-121, P/O: 4502928269 ;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;76388;Südkorea (Republik Korea);;100;;;2028;KGM;;169000;0;;;;;;;;;76388;EUR;76388;EUR;12,28;EUR;;;2185,9;EUR;;;;;
ZOCE;EZA;IPDC;SSEL0467954-TRLU-HELLA;10.03.2025;14:35;25DE4851CCA04IULR0;ATC401945820320254851;CUSTAX48510000825655780140325090633;;DH Lighting Co. Ltd.;CN;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Busan;1;11;84191,9;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; TRLU9683369;2;4;78,61;2,7;570,71;19;78,61;2,7;570,71;19;5;168.119-001;85392130000;;;"hier: 1100 Stk Wolfram-Halogen-Glühlampen für Kraftfahrzeuge H15 12V 55/15W 8GJ, Artikel: 168.119-001, P/O: 4502927253 


";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;2885,3;China;;100;;;24,2;KGM;;1100;0;;;;;;;;;2885,3;EUR;2885,3;EUR;0,15;EUR;;;26,08;EUR;;;;;
ZOCE;EZA;IPDC;SSEL0467954-TRLU-HELLA;10.03.2025;14:35;25DE4851CCA04IULR0;ATC401945820320254851;CUSTAX48510000825655780140325090633;;DH Lighting Co. Ltd.;CN;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;FOB;Busan;1;11;84191,9;EUR;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E; TRLU9683369;1;4;42,88;2,7;311,3;19;42,88;2,7;311,3;19;5;168.119-001;85392130000;;;"hier: 600 Stk Wolfram-Halogen-Glühlampen für Kraftfahrzeuge H15 12V 55/15W 8GJ, Artikel: 168.119-001, P/O: 4502921445 


";4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;1573,8;China;;100;;;13,2;KGM;;600;22;PX;Adresse;;;;;;;1573,8;EUR;1573,8;EUR;0,08;EUR;;;14,24;EUR;;;;;
ZOCE;EZA;IMDC;STPE0533747-HELLA;13.03.2025;10:37;25DE4851CCA046BUR6;ATC401792610320254851;CUSTAX48510000825474664130325134002;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;12604,68;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;16;16;5,53;2,7;41,21;19;5,53;2,7;41,21;19;5;357.031-001;85122000900;;;hier: 24 Stk. Leuchten für Kraftfahrzeuge, SBBL 2SD, Artikel: 357.031.001,P/O: 5700100528;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;187,44;Taiwan;;100;;;17,5;KGM;;;0;;;;;;;;;187,44;USD;179,64;EUR;0,06;USD;;;16,51;EUR;;;;;
ZOCE;EZA;IMDC;STPE0533747-HELLA;13.03.2025;10:37;25DE4851CCA046BUR6;ATC401792610320254851;CUSTAX48510000825474664130325134002;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;12604,68;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;15;16;13,16;2,7;97,33;19;13,16;2,7;97,33;19;5;357.012-021;85122000900;;;hier: 400 Stk. Leuchten für Kraftfahrzeuge, POR 2PG, Artikel: 357.012-021, P/O: 5700100517;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;464;Taiwan;;100;;;30;KGM;;;0;;;;;;;;;464;USD;444,7;EUR;0,11;USD;;;28,3;EUR;;;;;
ZOCE;EZA;IMDC;STPE0533747-HELLA;13.03.2025;10:37;25DE4851CCA046BUR6;ATC401792610320254851;CUSTAX48510000825474664130325134002;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;12604,68;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;14;16;5,53;2,7;41,21;19;5,53;2,7;41,21;19;5;357.031-001;85122000900;;;hier: 24 Stk. Leuchten für Kraftfahrzeuge, SBBL 2SD, Artikel: 357.031.001,P/O: 5700100528;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;187,44;Taiwan;;100;;;17,5;KGM;;;0;;;;;;;;;187,44;USD;179,64;EUR;0,06;USD;;;16,51;EUR;;;;;
ZOCE;EZA;IMDC;STPE0533747-HELLA;13.03.2025;10:37;25DE4851CCA046BUR6;ATC401792610320254851;CUSTAX48510000825474664130325134002;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;12604,68;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;13;16;14,42;2,7;105,19;19;14,42;2,7;105,19;19;5;357.023-021;85122000900;;;hier: 50 Stk. Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2VA, Artikel: 357.023-021, P/O: 5700100526;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;538;Taiwan;;100;;;13;KGM;;;0;;;;;;;;;538;USD;515,62;EUR;0,05;USD;;;12,26;EUR;;;;;
ZOCE;EZA;IMDC;STPE0533747-HELLA;13.03.2025;10:37;25DE4851CCA046BUR6;ATC401792610320254851;CUSTAX48510000825474664130325134002;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;12604,68;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;12;16;14,42;2,7;105,19;19;14,42;2,7;105,19;19;5;357.023-021;85122000900;;;hier: 50 Stk. Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2VA, Artikel: 357.023-021, P/O: 5700100526;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;538;Taiwan;;100;;;13;KGM;;;0;;;;;;;;;538;USD;515,62;EUR;0,05;USD;;;12,26;EUR;;;;;
ZOCE;EZA;IMDC;STPE0533747-HELLA;13.03.2025;10:37;25DE4851CCA046BUR6;ATC401792610320254851;CUSTAX48510000825474664130325134002;;Shin Yuh Cherng Indsutrial Co., Ltd.;TW;DE2393166;Hella GmbH & Co. KGaA;DE;;;;IM;EXW;TAINAN;1;11;12604,68;USD;;DE004851 -- Hamburg;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);MS;20123;Zölle (ohne EGKS-Zölle, Ausgleichs-, Antidumping- und Zusatzzölle, Zölle auf Agrarwaren) (ZOLLEU);DE2393166;E;Einfuhrumsatzsteuer (EUSt);MS;30441;Einfuhrumsatzsteuer (EUSt);DE2393166;E;;11;16;14,42;2,7;105,19;19;14,42;2,7;105,19;19;5;357.023-021;85122000900;;;hier: 50 Stk. Leuchten für Kraftfahrzeuge, SRBBL MD9-36V 2VA, Artikel: 357.023-021, P/O: 5700100526;4000 -- Gleichzeitige Überführung in den zoll- und steuerrechtlich freien Verkehr ohne mehrwertsteuerbefreiende Lieferung ohne vorangegangene zollrechtliche Bestimmung.;0;538;Taiwan;;100;;;13;KGM;;;0;;;;;;;;;538;USD;515,62;EUR;0,05;USD;;;12,26;EUR;;;;;
